2026-06-12 11:34:52.497 | DEBUG    | __main__:process_symbol:135 - XAUUSDm | dir=SELL rr=None valid=False checks={'h4_bias': True, 'h1_structure': True, 'bias_matches_structure': True, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 11:34:56.838 | DEBUG    | __main__:process_symbol:135 - EURUSDm | dir=None rr=None valid=False checks={'h4_bias': False, 'h1_structure': False, 'bias_matches_structure': False, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 11:35:01.295 | DEBUG    | __main__:process_symbol:135 - GBPUSDm | dir=SELL rr=None valid=False checks={'h4_bias': True, 'h1_structure': True, 'bias_matches_structure': True, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 11:35:19.772 | INFO     | __main__:run:227 - Bot stopped by user
2026-06-12 11:35:19.773 | INFO     | broker.mt5_client:shutdown:43 - MT5 disconnected
2026-06-12 11:35:24.637 | INFO     | __main__:run:238 - Starting MT5 Improved bot
2026-06-12 11:35:24.638 | INFO     | __main__:run:239 - Session filter: 12:00–21:00 UTC  (15 EAT – 24 EAT)
2026-06-12 11:35:25.960 | INFO     | notifications.telegram_bot:__init__:26 - Telegram notifier enabled (chat_id=7821580077)
2026-06-12 11:35:25.988 | INFO     | broker.mt5_client:connect:28 - MT5 connected (login=436317515, server=ExnessKE-MT5Trial9)
2026-06-12 11:35:25.988 | INFO     | __main__:run:273 - Outside trading session (08:00 UTC / 11:00 EAT) — waiting…
2026-06-12 11:39:20.570 | INFO     | __main__:run:295 - Bot stopped by user
2026-06-12 11:39:20.573 | INFO     | broker.mt5_client:shutdown:43 - MT5 disconnected
2026-06-12 14:23:43.270 | INFO     | __main__:run:238 - Starting MT5 Improved bot
2026-06-12 14:23:43.272 | INFO     | __main__:run:239 - Session filter: 00:00–00:00 UTC  (3 EAT – 3 EAT)
2026-06-12 14:23:44.611 | INFO     | notifications.telegram_bot:__init__:26 - Telegram notifier enabled (chat_id=7821580077)
2026-06-12 14:23:44.664 | INFO     | broker.mt5_client:connect:28 - MT5 connected (login=436317515, server=ExnessKE-MT5Trial9)
2026-06-12 14:24:38.416 | DEBUG    | __main__:process_symbol:178 - XAUUSDm | dir=None rr=None valid=False checks={'h4_bias': False, 'h1_structure': False, 'bias_matches_structure': False, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 14:26:37.065 | DEBUG    | __main__:process_symbol:178 - XAUUSDm | dir=None rr=None valid=False checks={'h4_bias': False, 'h1_structure': False, 'bias_matches_structure': False, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 14:29:00.765 | DEBUG    | __main__:process_symbol:178 - XAUUSDm | dir=None rr=None valid=False checks={'h4_bias': False, 'h1_structure': False, 'bias_matches_structure': False, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 14:31:00.825 | DEBUG    | __main__:process_symbol:178 - XAUUSDm | dir=None rr=None valid=False checks={'h4_bias': False, 'h1_structure': False, 'bias_matches_structure': False, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 14:33:18.476 | DEBUG    | __main__:process_symbol:178 - XAUUSDm | dir=None rr=None valid=False checks={'h4_bias': False, 'h1_structure': False, 'bias_matches_structure': False, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 14:37:00.325 | DEBUG    | __main__:process_symbol:178 - XAUUSDm | dir=None rr=None valid=False checks={'h4_bias': False, 'h1_structure': False, 'bias_matches_structure': False, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 14:39:13.065 | DEBUG    | __main__:process_symbol:178 - XAUUSDm | dir=None rr=None valid=False checks={'h4_bias': False, 'h1_structure': False, 'bias_matches_structure': False, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 14:41:18.854 | DEBUG    | __main__:process_symbol:178 - XAUUSDm | dir=None rr=None valid=False checks={'h4_bias': False, 'h1_structure': False, 'bias_matches_structure': False, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 14:43:48.297 | DEBUG    | __main__:process_symbol:178 - XAUUSDm | dir=None rr=None valid=False checks={'h4_bias': False, 'h1_structure': False, 'bias_matches_structure': False, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 14:45:50.898 | DEBUG    | __main__:process_symbol:178 - XAUUSDm | dir=None rr=None valid=False checks={'h4_bias': False, 'h1_structure': False, 'bias_matches_structure': False, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 14:48:28.862 | DEBUG    | __main__:process_symbol:178 - XAUUSDm | dir=SELL rr=None valid=False checks={'h4_bias': True, 'h1_structure': True, 'bias_matches_structure': True, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 14:50:36.741 | DEBUG    | __main__:process_symbol:178 - XAUUSDm | dir=SELL rr=None valid=False checks={'h4_bias': True, 'h1_structure': True, 'bias_matches_structure': True, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 14:53:22.993 | DEBUG    | __main__:process_symbol:178 - XAUUSDm | dir=SELL rr=None valid=False checks={'h4_bias': True, 'h1_structure': True, 'bias_matches_structure': True, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 14:55:47.892 | DEBUG    | __main__:process_symbol:178 - XAUUSDm | dir=SELL rr=None valid=False checks={'h4_bias': True, 'h1_structure': True, 'bias_matches_structure': True, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 14:58:01.562 | INFO     | __main__:run:295 - Bot stopped by user
2026-06-12 14:58:01.564 | INFO     | broker.mt5_client:shutdown:43 - MT5 disconnected
2026-06-12 14:58:06.946 | INFO     | __main__:run:246 - Starting MT5 Improved bot
2026-06-12 14:58:06.947 | INFO     | __main__:run:247 - Session filter: 00:00–00:00 UTC  (3 EAT – 3 EAT)
2026-06-12 14:58:08.443 | INFO     | notifications.telegram_bot:__init__:44 - Telegram notifier enabled (chat_id=7821580077)
2026-06-12 14:58:08.471 | INFO     | broker.mt5_client:connect:50 - MT5 connected (login=436317515, server=ExnessKE-MT5Trial9)
2026-06-12 14:58:39.070 | DEBUG    | __main__:process_symbol:173 - XAUUSDm | dir=SELL rr=0.03 valid=False checks={'h4_bias': True, 'h1_structure': True, 'bias_matches_structure': True, 'h1_bos': False, 'm15_setup': True, 'm5_entry': True, 'm1_refinement': True, 'risk_reward': np.False_}
2026-06-12 14:58:39.071 | DEBUG    | __main__:process_symbol:183 - XAUUSDm | h4_struct=BEARISH h1_struct=BEARISH h1_bos=None swings(h4=826 h1=826)
